Window_ID,Pre_15s_Gap,BTC_Pre_15s,BTC_Pre_60s,BTC_Velocity_60s,Gap_5s,BTC_5s,Gap_10s,BTC_10s,Gap_15s,BTC_15s,Poly_Spread_15s,UP_Bid_15s,DN_Bid_15s,First_55c_Side,First_55c_Time,First_60c_Side,First_60c_Time,First_65c_Side,First_65c_Time,RSI_1m,V_1m,Drawdown_UP,Drawdown_DN,ATR_5m,BTC_Open,BTC_Close,Winner
1774065300,,,70682.91,-34.11,,,,,,,,,,UP,6,UP,16,UP,105,47.02,3,0.10,46.89,17.54,70648.80,70671.00,UP
1774065600,,,70727.6,-67.00,,,,,,,,,,UP,0,UP,0,UP,30,66.86,1,8.30,83.19,26.25,70660.60,70743.79,UP
1774065900,,,70722.1,2.07,0.11000000000000004,70724.169,,,,,,,,UP,5,UP,14,UP,22,60.37,3,9.45,56.95,31.13,70724.17,70714.72,DOWN
1774066200,,,70739.2,-17.00,,,,,,,,,,DOWN,2,DOWN,36,DOWN,51,60.04,33,0.00,38.92,18.46,70722.20,70733.42,UP
1774066500,,,,0.00,,,,,,,,,,DOWN,4,DOWN,4,DOWN,16,50.39,53,0.10,42.99,18.97,70731.40,70741.50,DOWN
1774066800,,,70766.768,2.86,,,,,,,,,,DOWN,14,DOWN,14,DOWN,14,61.55,4,55.24,10.39,18.56,70769.63,70769.40,UP
1774067100,,,70801.14,-21.12,,,,,,,,,,UP,18,UP,30,UP,71,44.29,12,33.02,21.32,35.65,70780.02,70747.00,DOWN
1774067400,,,70658.555,56.05,,,,,,,,,,DOWN,8,DOWN,8,DOWN,8,35.22,1,67.26,31.96,27.74,70714.60,70650.10,DOWN
1774067700,,,70639.81138625,9.27,,,,,,,,,,DOWN,7,DOWN,34,DOWN,61,38.29,2,26.74,13.27,15.38,70649.08,70629.81,DOWN
1774068000,,,70631.2,5.00,,,,,,,,,,DOWN,0,DOWN,14,DOWN,24,40.71,2,22.05,1.65,17.38,70636.20,70631.20,DOWN
1774068300,,,70656.75,-22.41,,,,,,,,,,DOWN,51,UP,216,UP,216,44.62,24,3.24,22.41,7.82,70634.34,70635.80,DOWN
1774068600,,,70642.91,13.84,,,,,,,,,,UP,13,UP,13,DOWN,188,39.23,32,38.11,0.00,10.00,70656.75,70636.42,DOWN
1774068900,,,70629.851,-4.09,,,,,0.10000000000000003,70625.76,-0.05999999999999994,0.58,0.42,UP,15,UP,24,UP,24,44.58,1,4.73,26.78,15.28,70625.76,70630.00,UP
